officer_id,name_clean,n
C765,"MONTAGUE, VICKIE",5
C766,"HENDRICHS, CONARD",420
C767,"OLIVI, GLENN",4
C768,"TYLER, BRUCE",3
C769,"COLLINS, STEVEN",1
C770,"ANDERSON, ERNEST",4
C771,"RYAN, JAMES",179
C775,"TOMCZAK, MICHAEL",1
C776,"SINGLETON, JOHN",2
C777,"BIGOS, ROBERT",645
C778,"VEGA, RONALD",1
C780,"BUTLER, MORRIS",208
C781,"GAGNE, KEVIN",2
C782,"HENDERSON, ALLWY",1
C783,"MOORE, DARRLY",74
C785,"PELEKAKIS, DONN",34
C786,"WORTHINGTON, C",2
C787,"REDA, F",2
C788,"ALPHONSO, SMALL",4
C789,"STUART, STEVEN",223
C790,"KELLEY, GEORGE",44
C791,"MACLEOD, J",1
C792,"PATTON, ROBERT",121
C793,"FOWLER, CAROLYN",5
C793,"FIELDS, C",1
C794,"SEDLACK, FRANCIS",2
C795,"BROWN, WILLIAM",37
C796,"CARROTHERS, L",7
C797,"GARDNER, DOUGLAS",181
C798,"HAGIN, THOMAS JR",84
C799,"WILEY, JOHN",4
C801,"JANNE, BEVERLY",1
C802,"GALE, MARGARET",1
C803,"MCVICKER, DORSEY JR",1543
C804,"HICKS, MICHAEL",19
C806,"HURT, JACQUELINE",562
C806,"FRIES, MIKE",2
C807,"MCMAHON, STEVEN",75
C809,"SCHNEIDER, C",1
C810,"CHANDLER, BARBAR",46
C810,"MAGNESS, BARBARA",1
C811,"FORD, DANIEL",93
C811,"MARKOWSKI, THOM",1
C812,"MANNING, RICHARD",84
C814,"HIPP, DEBORAH",1
C817,"ANEST, MITCHELL",3
C818,"BOONE, CLANETT",69
C819,"DAMARIO, MATTHEW",1
C820,"HARPER, RANDALL",1
C820,"SMITH, JOSEPH",1
C821,"KUNDRAT, MICHAEL",18
C822,"HARRISON, JAMES",7
C823,"HARROD, JOHN",7
C824,"HUEBLER, WILLIAM",70
C825,"KRAUS, STAN",218
C825,"KRAUSE, STEVEN",41
C826,"BYERS, KENNETH",310
C827,"KAISER, JOACHIM",105
C828,"SMITH, JOSEPH",86
C829,"DENFORD, WILLIAM",736
C830,"SCARRAGI, R",151
C831,"VOGT, EDWARD",664
C832,"GRACE, JAMES",1
C833,"KING, DARWIN",205
C834,"VENGLARIK, MICHA",2
C835,"WILLIS, CURTIS",41
C836,"BRYANT, DEANNA",1
C838,"CANNON, JOHN",48
C838,"BOONE, CLANETT",1
C839,"JOYCE, THOMAS",60
C839,"DENFORD, WILLIAM",5
C840,"BROOKS, DIANE",50
C840,"LARKIN, C",6
C841,"DEAN, PAUL",39
C843,"HAMMEL, MICHAEL",208
C843,"MCVICKER, DORSEY",2
C844,"MARTIN, STEPHEN",300
C846,"WILSON, LARON",245
C847,"SMITH, WILLIAM",1
C848,"POMRENKE, RUSS",3
C851,"WILBER, CHARLES",3
C852,"NOLAN, ANDREA",41
C852,"SIMMONS, ANDREA",17
C852,"PARR, ANDREA",1
C853,"BORBELY, LINDA",1
C854,"ELLINGER, K",1
C855,"FIELDS, MYRON",1
C856,"SPRINKLE, MARTHA",219
C856,"ALDERMAN, LINDA",1
C857,"BALTE, THOMAS",2
C858,"PEASE, JONATHAN",90
C859,"HUEY, ROBERT",1
C859,"JOYCE, THOMAS",1
C862,"LAMBIE, CHARLES",55
C863,"BITTINGER, ROBERT",70
C865,"DAWSON, ERIC",134
C866,"SEIBERT, LOUIS",1394
C866,"TOWNSEND, DARRELL",1
C867,"WHITE, KING JR",5
C868,"SHEPPARD, JOYCE",105
C868,"STREETT, JOYCE",13
C869,"WHITE, LAWRENCE",10
C870,"GRISSOM, R",1
C870,"HERRING, EDMOND",1
C871,"GODWIN, TIMOTHY",181
C872,"MCCREADY, CHARLES",42
C873,"BLUM, RANDOLPH",1
C875,"KRAUSE, STEVEN",1
C876,"HUMPHREYS, JEFFR",89
C878,"SCHALIZKI, MILTO",61
C878,"SHEPPARD, JOYCE",2
C879,"SCOTT, JOHN",59
C880,"MACK, W",60
C883,"JEFFRIES, THOMAS III",424
C884,"DASHIELL, SHAWN",115
C884,"HARRISON, SHAWN",8
C885,"LEATHERWOOD, D",2
C887,"AYERS, LYNN",3
C888,"SCHULTZ, J",161
C888,"SNEAD, MILTON",1
C889,"GRAUL, CHRISTOPH",50
C890,"GRISSOM, RICHARD",212
C891,"HASTINGS, KIRK",251
C892,"EGE, KEVIN",1
C892,"JONES, GREGORY",1
C893,"SALAAM, WALI",33
C894,"BRUNE, J",24
C894,"MARTIN, STEVE",1
C895,"CARRIGAN, RONALD",3
C896,"MANLEY, LONEY",3
C898,"EGE, KEVIN",90
C898,"CARRIGAN, R",79
C899,"GREEN, NATH",2
C901,"MARTIN, ERIC",423
C903,"MESSNER, ROBERT",1
C906,"TUGGLE, CASSANDR",1
C907,"JENKINS, ARLENE",2
C909,"MCCLELLAND, WILLIAM",168
C910,"PENNINGTON, HOMER JR",107
C912,"EMMINIZER, JOHN",258
C913,"FABIAN, RAYMOND",31
C914,"HARRIS, RICHARD",18
C915,"LEON, E",1
C916,"MAGLIA, MICHAEL",18
C917,"REICHERT, DAVID",18
C918,"SALLEY, CAROLYN",6
C919,"SPROUSE, JAMES",3
C920,"STEPPE, PAUL",1
C921,"LANE, PETER",10
C922,"SCHMIDT, WILLIAM",1
C923,"MESSNER, ROBERT",179
C924,"MOORE, SONYA",11
C924,"CHERRY, SONYA",2
C925,"MESSNER, DIANE",6
C926,"MORGAN, DENIS",1
C930,"WEAVER, JERRY",213
C934,"KELLER, BONNIE",246
C935,"RABBITT, TIMOTHY",68
C936,"EDGAR, WILLIAM",49
C937,"GEISELMAN, ELIZABETH",20
C938,"SORIANO, MICHAE",4
C940,"LAWSON, BOBBY",2
C941,"DYSON, KENNETH",56
C943,"WOOD, KATE",16
C944,"CALLAHAN, MARK",79
C945,"REILAND, ROBIN",318
C947,"ABBOTT, DEAN",15
C948,"COURSEY, PAUL",217
C950,"LISKO, RICHARD",6
C951,"MCLERNON, SUSAN",42
C951,"REITZ, SUSAN",29
C952,"SHAW, SCOTT",183
C953,"ARMOUR, MARK",57
C956,"SMITH, RICHARD",103
C959,"SMITH, RICHARD",1
C960,"WHEELER, ANDREW",1
C961,"DULL, DAVID",276
C962,"HUDSON, ALFRED JR",3
C964,"TABOR, MICHAEL",8
C965,"TAYLOR, FRANK",67
C968,"SCHMIDT, LAWREN",50
C969,"NEWKIRK, MAURIC",202
C970,"BEYERS, WILLIAM",3
C971,"COAKLEY, RALPH",1
C972,"MAURER, MICHAEL",190
C973,"JOHNSON, N",2
C974,"MALLORY, NORITA",6
C976,"MCLAUGHLIN, LINDA",1
C977,"VAUGHN, MICHAEL",309
C981,"MALONE, DEBORAH",5
C982,"VALENTINE, TERRY",34
C990,"PRICE, BARBARA",96
C991,"MURDOCK, VERNELL",9
C992,"WILLIAMS, SAMUEL",222
C995,"HOLTHAUS, CHARLES",31
C996,"LEDBETTER, D",24
C997,"LEDBETTER, DEREK",1
C998,"GAVIN, KEVIN",91
D-24,"CARTER, CH",4
D-48,"MOORE, VINCENT",1
D000,"BAKER, MICHAEL",6
D001,"SEDLAK, JOHN",1
D003,"HILL, DEBRA",105
D003,"EVANS, DEBRA",8
D003,"CRAWFORD, DEBRA",3
D006,"POLES, WAKEFORD",17
D008,"GREAVES, JANET",235
D010,"WHITE, EDMUND",3
D011,"DENHAM, SCHUYLER",265
D012,"EDWARDS, LESLIE",7
D014,"FLEET, KAREN",56
D015,"GINGLES, ANTHONY",76
D016,"HORTON, BRIAN",115
D017,"HOWE, MARK",27
D018,"KIRKPATRICK, JAMES JR",293
D019,"MCDANIEL, KEVIN",340
D021,"PINDELL, K",73
D022,"SCHWAAB, BRIAN",189
D024,"SNOW, MICHAEL",44
D026,"THOMPSON, TRINA",17
D027,"PINDELL, KELLY",1
D029,"COOPER, LAURIE",4
D029,"ZUROMSKI, LAURIE",1
D030,"DIXON, GINA",3
D031,"ABELL, PAUL JR",69
D032,"BAZZLE, LARRY",1
D033,"BAZZLE, LARRY",368
D034,"BEALEFELD, FREDERICK III",180
D035,"SWIEC, JOHN",1
D037,"HASINS, DONALD",1
D037,"SMITH, CHESTER",1
D040,"GILLESPIE, CAROLYN",21
D047,"FIORAVANTE, JOSEPH",5
D047,"JONES, JANICE",4
D051,"LONGO, TIMOTHY",15
D052,"MARTINI, THOMAS",67
D054,"STARGHILL, AINSL",150
D061,"VAUGHT, KEVIN",289
D061,"VAUGHT, VERNON JR",7
D065,"PARKER, VERNON",255
D065,"HARRISON, DARRYL",2
D066,"MARIANETTI, ROB",116
D068,"MONTALVO, DANIEL",17
D069,"HALPERN, BRUCE",1
D070,"WHITE, EDMUND III",2430
D070,"CERUTI, FREDERICK",4
D071,"MCDONOUGH, THOM",4
D074,"MILLER, CASPER",175
D077,"MOORE, CURTIS",457
D078,"BAGIENSKI, JOHN",118
D079,"WALKER, CYNTHIA",320
D080,"FOOTE, JONATHAN",159
D081,"WILE, CHRISTINE",27
D082,"WILE, CHRISTINE",1
D083,"STASIK, J",40
D084,"BOLGIANO, DAVID",1
D085,"TUCKER, KAREN",9
D085,"ALSTON, KAREN",1
D085,"WILE, CHRISTINE",1
D086,"NALEWAGKO, STEPHEN",1227
D087,"MAGGIO, ROBERT",3
D088,"FRENCH, DEBORAH",1
D089,"JONES, GEORGE",223
D089,"WILE, CHRIS",1
D090,"HENDRICKSON, TERRY",197
D091,"MATTHEWS, KEITH",187
D092,"CERNIK, THOMAS",58
D092,"KENDRICKSON, TERRY",3
D095,"HICKS, JAMES",1
D096,"HICKS, JAMES",30
D097,"KUEBERTH, MICHA",2
D098,"STOKES, J",2
D099,"PICCIONE, ANTHON",2
D100,"GERSTEL, GUY",261
D102,"REINHARD, DENNIS",52
D103,"STAUFFER, DONNA",24
D105,"WRIGHT, ERNEST",61
D106,"SCHULER, JAMES",316
D110,"GREEN, JOSEPH JR",199
D110,"BIRD, MARIA",1
D111,"MANUEL, GRAY",433
D113,"ZILLIMANN, JOSEPHINE",166
D113,"BAILEY, J",2
D115,"WOOD, ROBET",11
D118,"CALHOUN, CATHER",61
D119,"KESSLER, RONALD",1267
D122,"CAUDELL, TERRY",122
D123,"POWELL, DONNER",681
D123,"RIVIERI, SAL",2
D125,"SZUBA, JOHN",217
D126,"SCHWARTZ, JEFFRE",1
D127,"WOOD, JOHN III",3
D128,"PARKER, DOROTHIA",45
D128,"BELL, DOROTHIA",4
D129,"HAROLD, LINDA",1
D133,"KING, ADRIENE",1
D134,"JONES, DAVID",1
D135,"BURKETT, MICHAEL",308
D136,"BURLEY, WILLIAM",90
D138,"MELVIN, GLORIA",74
D139,"OSBORNE, DARRYL",1
D141,"NEVERDON, DAVID",122
D148,"BARNES, JOSEPH",100
D149,"BUDA, RAYMOND",240
D150,"FABIAN, BARBARA",16
D151,"DEACHILLA, PAUL",158
D153,"LUBY, CHRISTOPH",91
D157,"ROOD, JAMES SR",338
D159,"GROSS, SHALONDA",2
D160,"LEE, HAWTHORNE",2
D161,"SMITH, PAUL",44
D162,"WILLIS, RONALD",87
D163,"BOST, D",1
D164,"CONLEY, PATRICK",115
D166,"PREHN, CHARLES",221
D170,"REDDING, LINDA",1
D171,"TUFFY, WALTER",3
D172,"CONNORS, RICK",7
D173,"HARRIS, DAVID",47
D174,"TOLBERT, WESLEY",9
D180,"SCHULTZ, MARNEL",27
D182,"BALMER, WILLIAM",21
D184,"JONES, DAVID",96
D185,"HARROLD, SCOTT",155
D187,"LONICK, CHARLES",10
D188,"MAXEY, JAMES",13
D189,"MARCK, DAWN",4
D189,"ANDERSON, DAWN",1
D190,"SCARBOROUGH, J",2
D191,"WARBLE, MARK",152
D193,"SNITZEL, CHARLES",7
D194,"WALTERS, JOHN",3
D198,"BOYD, ANGELA",197
D201,"HAJEK, MICHAEL",1
D204,"IRWIN, BARRY",72
D205,"PETERS, JOSEPH",77
D206,"SIMMONS, ANN",2
D207,"SMITH, SHAWN",62
D208,"STEVENS, THOMAS",4
D211,"WOODEN, DANIEL",3
D213,"STUPLES, BOBBY JR",42
D214,"BURNHAM, DEBORA",1
D216,"SELBY, T",1
D219,"HOPSEN, LOUIS",7
D220,"ALLEN, JAMES III",51
D221,"EPPARD, ROBERT",232
D222,"WIENZBOWSKI, DALE",3
D223,"JARMAN, JOHN",2
D224,"WOJCIK, EDWARD",80
D225,"SALMOND, LARRY",249
D225,"WHEELER, JOHN",2
D227,"KEEL, TIMOTHY",1
D228,"HEISS, HOWARD",52
D229,"HANKO, EDWARD",3
D231,"MIDDLETON, WILLIAM",113
D232,"HOPSON, LOUIS JR",68
D232,"HOPSIN, LEWIS",18
D233,"HESSLER, MICHAEL",511
D234,"MEIER, CRAIG",19
D234,"NOLAND, STAN",1
D235,"SCHNITZKER, JEF",8
D236,"BIONDO, VINCENT",75
D236,"BIONCHO, V",2
D239,"NOLAND, STANLEY",833
D240,"KELLY, JAMES",31
D241,"CARTER, CHARLES",279
D242,"LOMBARDI, ROBERT",1
D245,"MARSHALL, TERESA",2
D246,"CRIVELLI, RAYMO",2
D248,"ALESSI, MARK",80
D250,"YOUNG, JOHNNIE",174
D253,"CAPPUCCINO, JAMES JR",45
D253,"OPHER, E",2
D254,"HILTZ, CHARLES JR",72
D256,"WERTZ, HAROLD",22
D257,"WILLIAMS, KAREN",142
D258,"PRICE, GERALDINE",68
D259,"STARLEPER, JAMES",189
D259,"FIELDS, MICHAEL",1
D260,"SMITH, JOHN",34
D262,"LAGRONE, JOHNNY",2
D263,"GROSSNICKLE, GEORGE JR",331
D265,"CRAIG, M",42
D267,"CALP, HOWARD",3
D269,"POLLIONE, PETER",139
D272,"LEE, DERRICK",4
D275,"DUGAN, JOSEPH JR",249
D276,"FOSTER, JAN",44
D277,"MOORE, CURTIS",1
D278,"GAMBLE, BRUCE",6
D279,"HOOVER, LOUIS",62
D280,"WHITAKER, MARY",3
D280,"YOUELLS, EDWARD",3
D282,"SALYERS, JAMES",171
D282,"SALYERS, DANIEL",3
D282,"WILLIS, LEONARD",2
D284,"STEFANOWITZ, MICHAEL",102
D285,"STEVENS, TIMOTH",1
D287,"FERENC, MARK",142
D288,"WIENZBOWSKI, DALE",739
D289,"YELLOWTHUNDER, FRANCINE",142
D291,"CALHOUN, CURTIS",439
D292,"HENDERICKSON, TERRY",1
D293,"GOBIN, BETTY",1
D294,"GRADY, ALEXIS",77
D294,"RUSSELL, ALEXIS",22
D297,"LASLETT, RAYMOND",171
D297,"RUSSELL, ALEXIS",2
D298,"MIELE, CATHERINE",69
D299,"NEUGENT, WILLIA",79
D300,"NIXON, ARTHUR",89
D302,"TODD, CHAVERS",275
D304,"COLEMAN, CHRISTINE",10
D307,"BOWMAN, GARY LEE",281
D309,"CHALMERS, GARY",1
D310,"DRUMMOND, MARY",88
D310,"DILLMAN, SUZANNE",1
D311,"GILDEN, JOHN JR",470
D313,"LAING, CAROLYN",2
D314,"OGLE, MICHAEL",2272
D316,"WOHKITTEL, RICHARD",62
D317,"GLANZER, KEVIN",3
D318,"BIEMILLER, ROBERT",63
D319,"DILLMAN, SUZANNE",23
D320,"EDWARDS, FRANCES",4
D321,"FATHIN, KENNETH",99
D322,"HUMES, ROBERT",18
D323,"JORDAN, JOHN",1
D324,"MILES, ANNETTE",78
D325,"RAMSEY, DEBORAH",11
D326,"RUSSUM, CLEMENTI",221
D327,"ONEIL, JAMES",1
D328,"PORTER, AUDREY",25
D329,"MAYS, ROBERT SR",58
D330,"IBARRA, EDMUND",10
D330,"SCHULTZ, DONALD",1
D331,"SWANSON, DEBORA",2
D333,"ADOLFO, VINCENT",10
D334,"CARNEY, CONSTANCE",122
D334,"SAWICKI, CONSTA",6
D336,"TAYLOR, MARVIN",205
D338,"PEDRICK, BRIAN",505
D341,"ASKEW, DONNA",176
D341,"COOPER, DONNA",12
D341,"CARTER, CHARLES",2
D342,"WARWICK, CHALRES",3
D343,"KOLKHORST, ERIC",6
D345,"KIRTZ, WILLIAM",38
D345,"BAUMGARTEN, DOUGLAS",1
D346,"HAYGOOD, M",2
D346,"NEIBERT, RAYMOND",1
D346,"OSBORNE, DARRYL",1
D347,"PORTER, CHARLES",82
D347,"CONWAY, JOSEPH",1
D348,"CONWAY, JOSEPH",34
D349,"HATCHETT, STEVE",1
D349,"OSBORNE, DARRYL",1
D350,"MISKO, STEVEN",3
D352,"ANDERSON, STEPHEN",41
D354,"FALLON, JAMES",117
D355,"GAGLIANO, JOSEPH",3
D356,"KOLACKOVSKY, STEPHEN",577
D359,"PERZAN, MARK",117
D362,"WOOD, SHIRLEY",57
D364,"CARLTON, CHRISTI",293
D364,"COLEMAN, CHRISTINE",1
D365,"DODSON, JOHN",38
D367,"JORDAN, ERIC",20
D370,"WAGSTAFF, HENRY",26
D371,"ADDISON, SCOTT",238
D372,"EILERMAN, MARY",51
D372,"PHELAN, MARY",4
D373,"GRAYSON, JEROME",322
D373,"BRIGGS, ANTHONY",2
D375,"BERGER, DONALD",133
D378,"DINUNNO, ANTHONY",269
D381,"SURKIN, LEE",1
D382,"WALKER, KARL",2
D383,"GEARHART, VICTOR",86
D385,"WALKER, JOHN JR",531
D389,"SECRETE, JOSEPH",11
D390,"ADAMS, KATHLEEN",2
D391,"ANDERSON, THERESA",50
D392,"BARBOUR, JACQUELINE",80
D393,"FRANK, MARK",440
D394,"FRISK, DAVID",1
D395,"MERRITT, NANCY",1
D396,"RAINEY, D",11
D397,"RAINEY, DAVID",2
D399,"WHITE, WILLIAM",2
D400,"CANTVILLE, DONNA",3
D400,"CAREW, GORDON",1
D401,"BONVILLIAN, CHRI",1
D403,"HALE, VERNETTA",68
D404,"CORBETT, MILTON",7
D405,"STOKES, ALVIN",2
D406,"MONTGOMERY, GAIL",1
D407,"BEALEFELD, CHARLES",509
D409,"EPPS, VICTOR",61
D410,"MACGILLIVARY, GREGORY",106
D410,"MOORE, KEVIN",1
D412,"MURCOMB, JOHN",4
D415,"FLANARY, JERRY",153
D418,"REITZ, DAVID",294
D418,"SANDERS, LARRY",33
D419,"ANTONIO, RODRIGUEZ",54
D419,"RODRIGAZE, A",2
D420,"MACGILLIVARY, GREG",1
D422,"SAVAGE, ALAN",883
D423,"WILSON, MELVIN",19
D423,"POWELL, DONNER",1
D424,"BAYLOR, ANTHONY",153
D425,"BELT, COREY",60
D427,"CIPARIK, JOHN",210
D428,"FISHER, MICHAEL",65
D429,"FRANKLIN, STANLE",7
D430,"GREEN, GARRY",36
D432,"HENSLEY, GERALD",1785
D432,"DRESSEL, MICHAEL",141
D433,"HUGHES, JOSEPH",3
D434,"KEMP, MARK",1
D436,"LAWLOR, CHRISTOPHER",7
D437,"KING, MICHAEL",109
D438,"MOORE, VINCENT",1
D439,"OSBORNE, DARRYL",519
D439,"COMMA, JOSEPH",2
D440,"RUSSO, JOHN",81
D441,"SHILLENN, KEVIN",391
D442,"STORTO, PAMELA",143
D442,"WILSON, R",1
D444,"HOMER, TIMOTHY",150
D445,"RABOLD, ZEINAB",46
D446,"MAY, BRENDA",194
D449,"THRASHER, STEWAR",27
D450,"VINCENT, KELVIN",26
D451,"WAGNER, JOHN",87
D452,"WEITZEL, RICHARD",2
D453,"WHITE, BERNARD",75
D454,"WILHELM, MICHAEL",138
D455,"WILLEN, RAUL",2
D457,"YOUNG, MARYS",2
D457,"YOUNG, SUSAN",2
D458,"LUKASIK, STEVEN",30
D459,"DUTTON, DIANE",1
D459,"YOUNG, MARY",1
D460,"CARTER, GAIL",35
D460,"JOHNSON, GAIL",1
D462,"POWELL, TAWNA",40
D462,"ARROYO, T",6
D462,"ARRAYO, TAWNA",1
D464,"JENNINGS, JEFFREY",7
D466,"BLOODSWORTH, DAWN",63
D467,"EGBERT, PAUL",250
D468,"BERNARD, LLOYD",77
D470,"CERUTI, FREDERICK",181
D470,"PRATT, MICHAEL",4
D471,"HARRIS, ESTHER",155
D472,"KEENEY, SHIRLEY",33
D473,"MARCUS, WILLIAM",138
D474,"PRICE, MAURICE JR",213
D475,"WILLIAMS, GLENN",56
D477,"FIORVANTE, JOSEPH",311
D477,"SAVAGE, ALAN",1
D478,"GANZZERMILLER, LOUIS",1
D479,"JACKSON, EDWARD",18
D481,"MARUCCI, THOMAS",436
D481,"LEARD, T",1
D482,"MCLHINNEY, DONAL",1
D483,"MOORE, VINCENT",221
D484,"PETTIE, RONALD",94
D485,"SANDERS, LARRY",115
D486,"TIELL, JOHN",24
D487,"WALLNER, ROBERT",1497
D488,"BOVA, NICHOLAS",57
D489,"BROWN, ANTHONY",179
D492,"GLEASON, DONNA",27
D494,"POHLER, WILLIAM JR",405
D495,"RAYBURN, CHRISTOPHER",2
D496,"STANTON, ROBERT",29
D497,"SAVALISHI, SHELIA",199
D500,"JACKSON, RAYMOND",419
D501,"BRUNO, BILLY",10
D502,"ALDER, ROBERT",16
D503,"CHUBB, KEVIN",131
D506,"WALLACE, DAVID",159
D508,"BRINKLEY, NEBREN",1
D510,"DAVIS, LARRY",16
D510,"DAVIS, LAWRENCE",3
D510,"LAUREY, MARY",1
D511,"DUNN, JOSEPH",1
D513,"MOORE, MELVIN",44
D515,"RICHBURG, ROBERT",439
D516,"DARTAGNAN, SPENCER",91
D516,"DITANGZ, SPENCER",9
D517,"WALLACE, JOHN JR",105
D519,"ARCHIBALD, RALPH",227
D520,"BRADIGAN, JAMES",138
D521,"BRANDT, MICHAEL",100
D522,"CHESTER, TIMOTHY",492
D524,"JOHNSTON, EDWARD",4
D525,"JONES, MELVIN",96
D526,"HARLEE, JAMES",1
D526,"NEVINS, LYNETTE",1
D527,"MURRAY, TERRY",132
D528,"NEVINS, LYNETTE",129
D530,"PETREY, RICHARD II",193
D530,"PETREYII, R",12
D531,"PIERCE, AARON",11
D531,"BAILEY, LENNARDO",1
D532,"REININGER, GARY",24
D533,"REINFELDER, WILLIAM JR",74
D535,"PILKERTON, MONIC",9
D536,"STROMER, SANDRA",4
D536,"JOYCE, SANDRA",1
D538,"PLATT, JOHN",216
D539,"CURTE, JERRY",1
D545,"BOOTH, ROBERT",82
D546,"BRIETENBACK, TIMOTHY",130
D550,"JOHNSON, LISA",92
D551,"SMITH, CHESTER",210
D552,"REED, THERMAN",64
D552,"CHESTER, TIMOTHY",2
D553,"DAVENPORT, MARTINEZ",16
D554,"BOWIE, EFREM",356
D555,"RUFFIN, ERNESTIN",29
D557,"RODGERS, ROBERT",124
D557,"SMITH, CHESTER",14
D558,"BROWN, RANDOLPH",145
D559,"HILL, YOLANDA",31
D559,"ROBINSON, YOLANDA",13
D559,"RODGERS, ROBERT",1
D560,"WILLIAMS, ATTALA",127
D560,"ADDY, RICK",1
D561,"FORD, LARRY",75
D565,"CARNEY, RUSSELL",1
D566,"ADDY, RICK",374
D567,"BROWN, DAVID",244
D568,"DAUGHERTY, MARK",549
D570,"LEWIS, PEGGY",6
D572,"BAKER, MICHAEL",334
D577,"WOLFERMAN, MICHAEL",248
D578,"BARNES, JOCE",52
D579,"WARD, ROBERT",48
D581,"BURKE, MARY",32
D582,"ALDER, ROBERT",103
D583,"MACDONALD, THOMAS",1
D584,"GERCZAK, WILLIAM",558
D585,"HESS, JOHN JR",63
D586,"JONES, DAVID JR",3380
D586,"LUNSFORD, MARK",18
D587,"SMITH, CHESTER",1
D588,"KOONCE, CHARLES JR",213
D588,"BRISTOL, WILLIAM",18
D589,"WILLIAMS, E",3
D589,"GERCZAK, WILLIAM",1
D591,"BIVENS, TIMOTHY",147
D591,"BIVENS, LAMONT",32
D592,"CNSTANTINE, N",81
D594,"LOULOUDIS, NICHOLAS",187
D596,"COTTON, ROXANNE",112
D596,"WILKES, DENISE",7
D597,"HUMES, RANDY",170
D597,"BALL, HAYS",3
D598,"JACKSON, CHARLETTA",81
D599,"JONES, RAYNARD",83
D600,"MILLER, THOMAS",3
D601,"NOONEY, JOHN",2
D601,"SMUCK, ANNETTE",1
D603,"VOELKER, JO ANN",96
D604,"DAIS, ALISTAIR",48
D605,"JUSTICE, ELMER JR",53
D606,"LOVE, TERRY",320
D606,"RUSSELL, MELVIN",1
D608,"MORGAN, CHAS",68
D608,"THOMAS, JASON",1
D610,"TURMAN, DENNIS",14
D612,"WARBLE, ANTHONY",193
D613,"BOST, DONALD JR",371
D615,"CHEATHAM, MICHELLE",75
D617,"MACH, JOHN",19
D618,"MCDERMOTT, CHAR",45
D620,"NAUMAN, KENNETH",143
D621,"CLASING, BERNARD",1
D623,"ONEIL, SCOTT",593
D624,"SEXTON, MYRNA",220
D625,"LONG, R",1
D627,"SMITH, RODNEY",232
D628,"JONES, NANCY",3
D631,"WOHKITTEL, THOM",29
D632,"HAYES, RANDY",42
D633,"CONYERS, SHIRLEY",61
D633,"EVANS, SHIRLEY",2
D635,"NEILL, BRUCE",239
D637,"KRECZMER, ROBERT",32
D639,"RYAN, HERBERT",131
D641,"KUEBEL, MARY",5
D643,"OLSZEWSKI, STEPHEN",8
D644,"QUALLS, DAVID",23
D645,"SMITH, GERALD",14
D646,"WILSON, RONALD JR",218
D646,"WILON, RON",55
D647,"KANE, DARRYL",24
D648,"GARRETT, DAVID",3
D649,"PAKASKI, FRANK",3
D650,"MCCLAIN, MYRON",90
D651,"STANDFIELD, PERRY",40
D652,"LONG, JOHN JR",260
D653,"NEILL, BRUCE",4
D653,"YOUNG, MARTIN",1
D657,"YOUNG, MARTIN ERIC",197
D658,"BROWN, KIM",118
D659,"BURRIS, HENRI",120
D660,"COSOM, VINCENT",81
D663,"GREEN, MARCIA",584
D663,"GROSSNICKLE, GEORGE",3
D666,"LONG, SHERINA",3
D667,"O'DONNELL, JAMES",3
D669,"KRACKE, SANDRA",138
D669,"WILLIE, SANDRA",2
D671,"KULBICKI, JAMES",17
D671,"COX, ERIC",1
D672,"PIEL, RICHARD JR",22
D673,"WILLIAMS, VALERIE",106
D673,"ONEAL, SCOTT",7
D676,"BUTLER, STACCATO",152
D677,"COX, THERMON",104
D677,"COX, ERIC",21
D679,"NORRINGTON, MEDRICK",184
D680,"CHILDS, DAVID",167
D681,"CLASING, BERNARD",239
D682,"DREW, STEPHANIE",25
D685,"CASSELLA, THOMAS",105
D686,"CICHOWICZ, MICHAEL",396
D687,"COTHERN, STEVEN",65
D688,"HENDRIX, REGINALD",62
D692,"ADAMS, WILLIAM",13
D693,"JEDNORSKI, WILLIAM",51
D693,"BRADFORD, LISA",36
D693,"PRESCOTT, LISA",4
D694,"GENTILE, CRAIG",1448
D697,"JEDNORSKI, WILLIAM",459
D697,"WALKER, MATTHEW",3
D698,"SULLIVAN, PETER",849
D700,"WEBER, BRIAN",73
D702,"PALMERE, PHILLIP",255
D703,"ROSS, KEVIN",81
D703,"EARLE, CHARLES",1
D704,"THOMAS, RODNEY",129
D705,"MACER, CLIFTON III",422
D705,"PLATER, JACQUES",1
D706,"PLATER, JACQUES",165
D707,"GIBSON, ROBERT",45
D707,"DAWSON, RUFUS",1
D708,"COX, WANDA",25
D709,"DAWSON, RUFUS JR",176
D711,"MCCARTHY, KEVIN",251
D711,"DAVIS, WALTER",1
D713,"RESSIN, TERRY",70
D713,"SCOTT, JAMES",2
D715,"GREENLEE, DAVID",115
D716,"KLINE, KATHY",202
D717,"KYLER, JAMES",1
D718,"BOSSI, JAMES JR",72
D719,"IGLEHART, RICHARD JR",169
D720,"MANNING, RICHARD",1
D721,"MCCARTHY, RICHAR",140
D724,"CARTER, LYNNE",247
D724,"EPPERSON, LYNEE",2
D729,"KONTSIS, JAMES",21
D730,"GARDNER, TIMOTHY",395
D730,"WAGSTAFF, HENRY",2
D731,"HUGHES, MARK",185
D731,"ADDISON, SCOTT",1
D732,"WINDLE, JOHN",266
D732,"HOPSON, LOUIS JR",1
D733,"ADKINS, ALLEN",4518
D733,"WINDLE, JOHN",5
